st_id,st_name,district,latitude,longtitude
102,망원역 1번출구 앞,마포구,37.555649,126.910629
103,망원역 2번출구 앞,마포구,37.554951,126.910835
104,합정역 1번출구 앞,마포구,37.550629,126.914986
105,합정역 5번출구 앞,마포구,37.550007,126.914825
106,합정역 7번출구 앞,마포구,37.548645,126.912827
107,신한은행 서교동금융센터점 앞,마포구,37.55751,126.918503
108,서교동 사거리,마포구,37.552746,126.918617
109,제일빌딩 앞,마포구,37.547691,126.919983
111,상수역 2번출구 앞,마포구,37.547871,126.923531
112,극동방송국 앞,마포구,37.549202,126.923203
113,홍대입구역 2번출구 앞,마포구,37.557499,126.923805
114,홍대입구역 8번출구 앞,마포구,37.55706,126.924423
115,마스타 빌딩 앞,서대문구,37.558933,126.927116
116,일진아이윌아파트 옆,서대문구,37.564541,126.927071
117,홍은사거리,서대문구,37.59116,126.94133
118,광흥창역 2번출구 앞,마포구,37.547733,126.931763
119,서강나루 공원,마포구,37.545284,126.931053
120,신수동 사거리,마포구,37.545242,126.934113
121,마포소방서 앞,마포구,37.549767,126.933174
122,신성기사식당 앞,마포구,37.547459,126.938377
123,문화촌 공원,서대문구,37.59433,126.947388
124,서강대 정문 건너편,마포구,37.55114,126.936989
125,서강대 남문 옆,마포구,37.549484,126.93895
126,서강대 후문 옆,마포구,37.550411,126.943848
127,현대벤처빌 앞,마포구,37.55352,126.936951
128,신촌역(2호선) 1번출구 옆,서대문구,37.555496,126.93634
129,신촌역(2호선) 6번출구 옆,마포구,37.555054,126.937569
130,신촌역(2호선) 7번출구 앞,마포구,37.554859,126.936157
131,증산2교,서대문구,37.584171,126.911102
133,해담는다리,서대문구,37.582031,126.908997
134,연세로 명물길,서대문구,37.557892,126.93808
135,명물길 원형무대 앞,서대문구,37.559101,126.939178
137,NH농협 신촌지점 앞,서대문구,37.556812,126.943184
138,신촌동 제1공영주차장 앞,서대문구,37.559177,126.934525
139,연세대 정문 건너편,서대문구,37.559795,126.934479
140,이화여대 후문,서대문구,37.560009,126.940735
141,연대 대운동장 옆,서대문구,37.562382,126.932648
142,아현역 4번출구 앞,마포구,37.557201,126.955666
143,공덕역 2번출구,마포구,37.544579,126.950218
144,공덕역 8번출구,마포구,37.543579,126.951324
145,공덕역 5번출구,마포구,37.54425,126.951637
146,마포역 2번출구 뒤,마포구,37.539936,126.945824
147,마포역 4번출구 뒤,마포구,37.539272,126.945915
148,용강동 주민센터 앞,마포구,37.542347,126.943024
150,서강대역 2번출구 앞,마포구,37.552956,126.934341
153,성산2교 사거리,마포구,37.564697,126.912613
154,마포구청역,마포구,37.560909,126.905495
155,가좌역1 번출구 뒤,마포구,37.56855,126.914513
156,서울서부지방법원 앞,마포구,37.549904,126.955147
157,애오개역 4번출구 앞,마포구,37.553001,126.956688
159,이대역 4번 출구,서대문구,37.556953,126.946342
160,북아현동 가구거리,서대문구,37.557549,126.959381
161,무악재역1번 출구,서대문구,37.582245,126.950645
162,봉원고가차도 밑,서대문구,37.565269,126.946243
163,명지전문대학교 정문 앞,서대문구,37.583698,126.924965
164,북가좌1동 주민센터,서대문구,37.574478,126.910049
165,중앙근린공원,서대문구,37.575138,126.91394
166,가재울 초등학교,서대문구,37.573277,126.919678
167,연가초등학교 옆,서대문구,37.57946,126.91713
169,북가좌 삼거리,서대문구,37.573002,126.907799
170,가재울 뉴타운 주유소 옆,서대문구,37.573112,126.922447
171,임광빌딩 앞,서대문구,37.564724,126.967278
173,서대문역 8번출구 앞,서대문구,37.564777,126.966148
175,홍연2교옆,서대문구,37.578072,126.930817
176,명지대학교 도서관,서대문구,37.581097,126.924026
177,북가좌 초등학교,서대문구,37.577675,126.909805
178,증산3교 앞,서대문구,37.579876,126.906349
179,가좌역 4번출구 앞,서대문구,37.569122,126.914795
180,충정로역 7번출구 아래,서대문구,37.559967,126.962463
181,망원초록길 입구,마포구,37.551342,126.902672
182,망원2빗물펌프장 앞,마포구,37.5513649,126.9030609
183,하늘채코오롱아파트 건너편,마포구,37.565166,126.919395
184,SK망원동주유소 건너편,마포구,37.558949,126.907753
185,마포 신수공원 앞,마포구,37.542545,126.934296
186,월드컵공원,마포구,37.563965,126.898209
188,홍은동 정원여중 입구,서대문구,37.586388,126.935127
191,서우빌딩(바른학원),서대문구,37.578892,126.910736
192,연서어린이공원,서대문구,37.572227,126.923065
194,증산교 앞,서대문구,37.577316,126.902969
195,모래내고가차도,서대문구,37.567657,126.917809
196,연희교차로 인근,서대문구,37.56612,126.925896
198,충정2교,서대문구,37.562138,126.963776
199,서울 월드컵 경기장,마포구,37.566845,126.896446
200,국회의원회관,영등포구,37.528416,126.913918
201,진미파라곤 앞,영등포구,37.531239,126.921333
202,국민일보 앞,영등포구,37.528816,126.92453
203,국회의사당역 3번출구 옆,영등포구,37.528057,126.918701
204,국회의사당역 5번출구 옆,영등포구,37.528164,126.917023
205,산업은행 앞,영등포구,37.526264,126.920509
206,KBS 앞,영등포구,37.524666,126.918022
207,여의나루역 1번출구 앞,영등포구,37.526989,126.932098
209,유진투자증권빌딩 앞,영등포구,37.524612,126.927834
210,IFC몰,영등포구,37.526066,126.925537
211,여의도역 4번출구 옆,영등포구,37.522228,126.924637
212,여의도역 1번출구 옆,영등포구,37.521362,126.923462
213,KT앞,영등포구,37.521908,126.918953
214,금융감독원 앞,영등포구,37.523022,126.920837
215,여의도고교 앞,영등포구,37.524837,126.934906
217,NH농협은행 앞,영등포구,37.522079,126.930367
219,롯데캐슬엠파이어 옆,영등포구,37.520695,126.925835
220,미성아파트 A동 앞,영등포구,37.519363,126.926048
221,여의도초교 앞,영등포구,37.522675,126.93779
222,시범아파트버스정류장 옆,영등포구,37.519436,126.937599
223,진주아파트상가 앞,영등포구,37.519314,126.933167
224,롯데캐슬 앞,영등포구,37.520088,126.932365
225,앙카라공원 앞,영등포구,37.517368,126.929253
226,샛강역 1번출구 앞,영등포구,37.517765,126.928413
227,양평2나들목 보행통로 입구,영등포구,37.544666,126.888359
228,선유도역 3번출구 앞,영등포구,37.53846,126.894508
229,양평1 보행육교 앞,영등포구,37.535873,126.892181
230,영등포구청역 1번출구,영등포구,37.524635,126.896217
231,남부고용노동지청 남측,영등포구,37.524506,126.891823
232,양평우림 이비즈센타 앞,영등포구,37.52565,126.887817
233,YP 센터 앞,영등포구,37.528488,126.891647
234,영등포구민체육센터 앞,영등포구,37.500462,126.905846
235,신길동 우리은행 옆,영등포구,37.504566,126.910233
236,문래동자이아파트 앞,영등포구,37.516155,126.894615
237,보라매 두산위브 건너편,동작구,37.496513,126.914803
238,제2구민체육센타 앞,영등포구,37.526386,126.902756
239,유스호스텔 앞,영등포구,37.525852,126.903282
240,문래역 4번출구 앞,영등포구,37.518738,126.895576
241,신길우성1차아파트 앞 공원,영등포구,37.505329,126.898483
242,신길선원가와인아파트 앞,영등포구,37.510933,126.910225
243,이앤씨드림타워 앞,영등포구,37.527084,126.89138
244,영등포삼환아파트 앞,영등포구,37.530079,126.905708
245,삼성생명 당산사옥 앞,영등포구,37.528263,126.896629
247,당산역 10번출구 앞,영등포구,37.533688,126.902107
248,초원아파트 앞,영등포구,37.531055,126.92421
249,여의도중학교 옆,영등포구,37.52412,126.936546
250,대림아파트 사거리,영등포구,37.507641,126.92308
251,서울지방병무청 버스정류장,영등포구,37.504494,126.921951
252,보라매역4번출구,영등포구,37.499828,126.919945
253,신풍역 5번출구 인근,영등포구,37.500648,126.909515
254,도림신협 앞,영등포구,37.503803,126.903419
255,도림사거리,영등포구,37.506573,126.901131
256,동아에코빌입구,영등포구,37.509476,126.8993
258,신길역3번출구,영등포구,37.517693,126.914299
259,대방역6번출구,영등포구,37.513592,126.925934
260,여의도 마리나선착장 앞,영등포구,37.53368,126.912086
262,영문초등학교 사거리,영등포구,37.519928,126.889183
263,근로자회관 사거리,영등포구,37.517151,126.888626
264,교보생명보험 앞,영등포구,37.521931,126.891617
265,영등포유통상가 사거리,영등포구,37.521133,126.896538
266,영등포청과시장 사거리,영등포구,37.520294,126.901192
267,삼성화재 사옥 옆,영등포구,37.535961,126.8983
268,그랜드컨벤션센터 앞,영등포구,37.534718,126.900002
270,증권거래소후문교차로,영등포구,37.522343,126.927101
271,샛강생태공원방문자센터 앞,영등포구,37.518963,126.921616
272,당산육갑문,영등포구,37.535339,126.903679
274,영등포역지하쇼핑센타 5번출구,영등포구,37.516651,126.90799
275,신동아아파트,영등포구,37.522816,126.885651
276,SK 영등포주유소,영등포구,37.518284,126.912636
277,영등포뉴타운지하상가 2번게이트,영등포구,37.520119,126.905167
278,쌍용플레티넘오피스텔,영등포구,37.507931,126.895233
279,영등포 푸르지오 아파트,영등포구,37.513229,126.904465
280,양평동6차현대아파트 앞,영등포구,37.532101,126.89444
281,신동아아파트 앞,영등포구,37.498241,126.893982
282,신한은행,영등포구,37.48753,126.904877
283,아크로타워 스퀘어(영등포시장),영등포구,37.522518,126.907219
284,센트럴 푸르지오 시티 앞,영등포구,37.518211,126.902229
285,대림3동사거리(하나은행),영등포구,37.499859,126.89724
286,우성아파트 교차로,영등포구,37.494572,126.89975
287,영등포전화국사거리 (서강어린이공원),영등포구,37.525768,126.905739
288,쌍용예가(구청별관),영등포구,37.528099,126.893387
289,대림3동사거리,영등포구,37.499809,126.898003
290,당산동 SK V1 빌딩,영등포구,37.531509,126.897827
291,문래동 하이테크 시티,영등포구,37.513851,126.89888
292,영일 어린이공원,영등포구,37.51012,126.904068
293,충북 미래관,영등포구,37.529171,126.907578
295,영등포공원 분수대 앞,영등포구,37.514824,126.911881
296,KT플라자 영등포점,영등포구,37.526302,126.90538
297,국회3문,영등포구,37.528637,126.912674
298,KBS 연구동 건너편,영등포구,37.527508,126.914299
299,여의도 순복음교회,영등포구,37.531792,126.922455
300,정동사거리,중구,37.56805,126.969231
301,경복궁역 7번출구 앞,종로구,37.575794,126.971451
302,경복궁역 4번출구 뒤,종로구,37.575947,126.97406
303,광화문역 1번출구 앞,종로구,37.57177,126.974663
305,종로구청 옆,종로구,37.572582,126.978355
306,광화문역 7번출구 앞,종로구,37.570808,126.976433
307,서울역사박물관 앞,종로구,37.57,126.9711
308,광화문 S타워 앞,종로구,37.569969,126.973938
309,광화문역 6번출구 옆,종로구,37.569889,126.976456
310,청계광장 옆,중구,37.56887817,126.9774704
314,국립현대미술관,종로구,37.579708,126.980858
316,종각역 1번출구 앞,종로구,37.570396,126.981789
318,광교사거리 남측,중구,37.568527,126.982552
320,을지로입구역 4번출구 앞,중구,37.566223,126.983589
321,KEB 하나금융그룹 명동사옥 옆,중구,37.565464,126.984138
322,명동성당 앞,중구,37.564476,126.986969
324,신세계백화점 본점 앞,중구,37.56134,126.9804
326,안국역 5번출구 앞,종로구,37.576241,126.98616
327,낙원상가 옆,종로구,37.573357,126.987465
328,탑골공원 앞,종로구,37.570396,126.98819
329,청계2가 사거리 옆,종로구,37.568344,126.987892
331,을지로2가 사거리 북측,중구,37.566383,126.987206
332,을지로2가 사거리 남측,중구,37.56599,126.987793
334,종로3가역 2번출구 뒤,종로구,37.570599,126.991791
335,종로3가역 15번출구 앞,종로구,37.570198,126.991257
336,티마크 호텔 앞,중구,37.562618,126.992836
337,창경궁 입구,종로구,37.578979,126.996475
338,세운스퀘어 앞,종로구,37.570957,126.997124
339,종로4가 사거리,종로구,37.571068,126.998192
340,혜화동 로터리,종로구,37.585629,127.000679
341,혜화역 3번출구 뒤,종로구,37.58157,127.001785
342,대학로 마로니에공원,종로구,37.57978439,127.002533
343,예일빌딩(율곡로) 앞,종로구,37.575432,127.004982
344,성균관대 E하우스 앞,종로구,37.574036,127.006721
345,서울보증보험본사 앞,종로구,37.573307,127.00071
346,맥스타일 앞,중구,37.569183,127.00988
347,동대문역사문화공원역 9번출구 앞,중구,37.565331,127.007843
348,독립문역 사거리,종로구,37.572029,126.960785
349,사직동주민센터,종로구,37.576332,126.96859
351,청운초교 앞 삼거리,종로구,37.585079,126.970619
352,중앙고입구 삼거리,종로구,37.583416,126.985237
353,재동초교 앞 삼거리,종로구,37.579388,126.984947
354,포르투갈 대사관 앞,종로구,37.579155,126.98896
355,서울사대부속초교 앞,종로구,37.576508,127.002457
356,KT혜화지사 앞,종로구,37.577145,127.00206
358,성대입구 사거리,종로구,37.5825,126.998535
359,원남동사거리,종로구,37.576061,126.997681
361,동묘앞역 1번출구 뒤,종로구,37.573242,127.015907
362,청계8가 사거리,종로구,37.572224,127.022705
363,신설동역 11번출구 뒤,종로구,37.57576,127.022835
364,창신역 1번출구 앞,종로구,37.579334,127.015083
367,독립문역 3-1번출구,종로구,37.573849,126.958694
368,SK 서린빌딩 앞,종로구,37.569248,126.980537
369,광화문 시민열린마당,종로구,37.575493,126.9785
370,시청역(2호선) 9번출구 뒤,중구,37.563229,126.974838
371,동대입구역 6번출구 뒤,중구,37.558872,127.005539
372,약수역 3번출구 뒤,중구,37.554295,127.0112
374,청구역 2번출구 앞,중구,37.560474,127.014076
379,서울역9번출구,중구,37.556,126.973358
380,CJ제일제당 앞,중구,37.563866,127.002747
381,장충체육관,중구,37.558533,127.006989
382,약수역 10번출구 앞,중구,37.555199,127.010048
383,신당역 12번 출구 뒤,중구,37.565849,127.016403
384,종로학원본원,중구,37.55978,126.968506
385,종각역 5번출구,종로구,37.569836,126.982658
387,훈련원공원주차장 앞,중구,37.566994,127.003464
388,동성중학교 앞,종로구,37.585735,127.00161
389,을지로4가역 1번출구,중구,37.56673,126.996605
390,충무로역 1번출구,중구,37.56139,126.995354
391,정동길입구,중구,37.56505203,126.9734039
393,동대문역 8번 출구,종로구,37.570141,127.009377
394,경희궁 자이 3단지,종로구,37.56749,126.965919
395,경희궁 자이 2단지,종로구,37.568855,126.964561
397,종묘공영주차장 건너편,종로구,37.57048,126.996635
398,을지로3가역 3번출구,중구,37.566559,126.992439
399,서울역 센트럴 자이아파트,중구,37.554108,126.965408
400,상암한화오벨리스크 1차 앞,마포구,37.587524,126.883003
401,상암월드컵파크 10단지 앞,마포구,37.586189,126.881615
402,상암월드컵파크 9단지 앞,마포구,37.582855,126.879822
403,부엉이공원 앞,마포구,37.58559,126.884727
405,DMC빌 앞,마포구,37.582657,126.885788
406,상암월드컵파크 7단지 앞,마포구,37.581314,126.880585
407,마포구 육아종합지원센터,마포구,37.580631,126.883675
408,LG CNS앞,마포구,37.580811,126.88665
409,누리꿈스퀘어 옆,마포구,37.579399,126.88916
410,상암중학교 옆,마포구,37.577496,126.887772
411,DMC홍보관,마포구,37.577995,126.891472
412,DMC산학협력연구센터 앞,마포구,37.575802,126.890739
413,상암월드컵파크 3단지 후문,마포구,37.571476,126.889687
414,상암동주민센터 옆,마포구,37.57822,126.89447
415,DMC역 9번출구 앞,마포구,37.577469,126.897362
416,상암월드컵파크 1단지 교차로,마포구,37.575665,126.894447
417,DMC역 2번출구 옆,마포구,37.575069,126.899918
418,월드컵경기장역 3번출구 옆,마포구,37.570721,126.898979
419,홈플러스 앞,마포구,37.56842,126.899429
420,서울시 공공자전거 상암센터,마포구,37.566246,126.896179
421,마포구청 앞,마포구,37.565903,126.901184
422,문화비축기지,마포구,37.569084,126.894424
424,롯데하이마트 (상암월드컵점),마포구,37.57362,126.898048
425,DMC첨단산업센터,마포구,37.584503,126.885597
426,서울신용보증재단,마포구,37.549061,126.954178
427,성산시영아파트,마포구,37.569584,126.903816
428,명보사거리,중구,37.5644,126.991432
429,송도병원,중구,37.549889,127.007347
430,KEB하나은행 장충동지점,중구,37.562172,127.006264
431,청계천 영도교,중구,37.5709,127.019524
432,마포중앙도서관,마포구,37.563339,126.908203
433,을지로입구역 2번출구,중구,37.566345,126.982292
434,신당 래미안 버스정류장,중구,37.561489,127.023933
435,SK 남산빌딩,중구,37.556862,126.975616
436,이대역 5번출구,마포구,37.556591,126.94619
437,대흥역 1번출구,마포구,37.54821,126.941383
438,성산2-1 공영주차장,마포구,37.56472,126.906769
439,마포어린이공원,마포구,37.535751,126.944038
440,하늘공원 입구,마포구,37.570006,126.881149
441,염천교사거리,중구,37.559891,126.97068
442,서울역 서부,중구,37.553692,126.97216
443,호암아트홀,중구,37.562111,126.970718
445,대한상공회의소,중구,37.560291,126.974548
446,상명대입구,종로구,37.600128,126.957832
447,신영동삼거리,종로구,37.603992,126.961945
449,일성아파트,종로구,37.608719,126.972862
450,효자동 삼거리,종로구,37.583603,126.972549
451,청와대앞길,종로구,37.583515,126.979668
452,동대문 종합시장 버스정류장,종로구,37.571239,127.00441
453,종로오가 지하쇼핑센터 14번출구,종로구,37.57114,127.000671
454,종로2가 버스정류장 (종각방향),종로구,37.570358,126.986382
455,삼익한의원,종로구,37.570961,127.006058
456,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.574471,127.019829
457,종로꽃시장 입구 옆,종로구,37.57132,127.00721
458,광화문역 5번출구,종로구,37.569939,126.977539
461,서울지방경찰청,종로구,37.574364,126.972366
462,신영동삼거리(북악터널방향),종로구,37.603512,126.962067
464,삼청동 골목,종로구,37.58419,126.981697
465,삼청공원 앞,종로구,37.587605,126.983597
466,롯데호텔,중구,37.565842,126.979813
467,한국은행,중구,37.562214,126.980866
468,웨스틴 조선호텔,중구,37.564159,126.979485
469,회현역 1번출구,중구,37.559231,126.980141
470,회현역 7번출구,중구,37.55965,126.979889
471,회현사거리 남측,중구,37.56036,126.982651
472,삼일교(시그니쳐 타워),중구,37.567871,126.988983
473,을지로4가역 9번출구,중구,37.566051,126.997986
474,동대문역사문화공원역 1번출구 뒤편,중구,37.566299,127.008492
475,ddp패션몰,중구,37.56765,127.01181
476,광희문,중구,37.56443,127.009956
477,앰배서더 호텔 주변,중구,37.559288,127.002686
479,동대입구역 3번 출구,중구,37.559376,127.006027
480,약수역 6번 출구,중구,37.554321,127.010704
481,신당역 10번 출구,중구,37.567032,127.015793
483,남산타운아파트 버스정류장,중구,37.547585,127.006439
484,도동삼거리,중구,37.555767,126.977188
485,서울역4번출구,중구,37.557404,126.973251
486,평창동주민센터 앞,종로구,37.60627365,126.9683228
487,신석초교앞 교차로 교통섬,마포구,37.54364,126.938309
488,푸르메병원,마포구,37.58456802,126.8802109
489,구룡근린공원,마포구,37.583336,126.8834
490,가온문화공원,마포구,37.582077,126.887665
491,월드컵파크 4단지,마포구,37.575977,126.888069
492,성산시영아파트 후문,마포구,37.573135,126.901848
493,홍대입구역 6번출구,마포구,37.556576,126.928856
494,신수동주민센터,마포구,37.547245,126.935028
495,염리초등학교 앞,마포구,37.542431,126.946999
497,합정동주민센터 앞,마포구,37.551754,126.9123
498,연남동주민센터 앞,마포구,37.564651,126.922127
500,어린이대공원역 3번출구 앞,광진구,37.54707,127.074272
501,광진구의회 앞,광진구,37.537308,127.070351
502,뚝섬유원지역 1번출구 앞,광진구,37.53186,127.067192
505,자양사거리 광진아크로텔 앞,광진구,37.53701,127.082245
506,금호 어울림 아파트 앞,성동구,37.549061,127.057793
507,성수아이에스비즈타워 앞,성동구,37.548203,127.057114
508,성수아카데미타워 앞,성동구,37.545166,127.05751
509,이마트 버스정류소 옆,성동구,37.539654,127.052589
510,서울숲 남문 버스정류소 옆,성동구,37.541222,127.0438
511,서울숲역 4번 출구 옆,성동구,37.544582,127.044609
512,뚝섬역 1번 출구 옆,성동구,37.548561,127.045006
513,뚝섬역 5번 출구 정류소 옆,성동구,37.546307,127.049805
514,성수사거리 버스정류장 앞,성동구,37.54258,127.063309
515,광양중학교 앞,광진구,37.530235,127.08683
516,광진메디칼 앞,광진구,37.548405,127.069366
518,청계천 박물관 앞,성동구,37.571526,127.035355
519,양지사거리,성동구,37.566994,127.029915
520,상왕십리역 4번 출구 앞,성동구,37.563858,127.030319
521,왕십리역 11번 출구 앞,성동구,37.561447,127.03492
522,금호역 1번출구 앞,성동구,37.548641,127.016426
523,옥수동성당 옆,성동구,37.543663,127.014061
524,래미안금호하이리버 아파트 102동 옆,성동구,37.5522,127.025055
525,한양대병원사거리,성동구,37.558052,127.040352
526,용답토속공원 앞,성동구,37.563511,127.056725
529,장한평역 8번 출구 앞,성동구,37.561371,127.06366
530,청계벽산아파트 앞,성동구,37.568748,127.030403
533,우리은행 금호동 지점 앞,성동구,37.548149,127.021088
534,금호사거리,성동구,37.548634,127.025726
535,응봉삼거리,성동구,37.553986,127.033592
536,행당역 2번출구 앞,성동구,37.55735,127.029213
537,한양대후문역 부근,성동구,37.560356,127.041397
538,답십리역 8번출구 앞,성동구,37.56765,127.051155
539,군자교교차로,광진구,37.559795,127.074203
540,군자역 7번출구 베스트샵 앞,광진구,37.55603,127.078644
542,강변역 4번출구 뒤,광진구,37.535465,127.094482
543,구의공원(테크노마트 앞),광진구,37.535969,127.094673
544,광남중학교,광진구,37.54073,127.102905
546,잠실대교북단 교차로,광진구,37.532478,127.085091
548,자양나들목,광진구,37.52977,127.07486
549,아차산역 3번출구,광진구,37.551224,127.089706
550,서울시설공단 앞,성동구,37.57164,127.03566
551,구의삼성쉐르빌 앞,광진구,37.540062,127.094498
552,대림아크로리버 앞,광진구,37.536579,127.092972
553,중곡 성원APT 앞,광진구,37.571255,127.079803
555,구의3동주민센터,광진구,37.537849,127.092171
556,달맞이공원,성동구,37.542053,127.020401
557,도선동 주민센터 앞,성동구,37.567642,127.025696
558,성동광진 교육지원청 앞,성동구,37.564606,127.036522
559,왕십리역 4번 출구 건너편,성동구,37.561096,127.036797
560,비전교회 앞,성동구,37.551205,127.068932
561,서울숲역 2번출구 앞,성동구,37.542816,127.04467
562,군자지하보도 앞,성동구,37.559246,127.07341
563,성동세무서 건너편,성동구,37.547913,127.062752
564,금호역 3번출구,성동구,37.547928,127.015572
565,옥수역 3번출구,성동구,37.541363,127.017662
567,성수역 2번출구 앞,성동구,37.54459,127.057083
568,청계8가사거리 부근,성동구,37.571102,127.02356
569,응봉현대아파트 정류소,성동구,37.549583,127.030243
571,어린이대공원역6번출구,광진구,37.548496,127.07476
572,국립정신 건강센터 앞,광진구,37.56538,127.08651
573,구의문주차장 앞,광진구,37.545231,127.084732
574,아차산역4번출구,광진구,37.551849,127.088982
575,중앙농협 중곡지점,광진구,37.564293,127.086937
576,광나루역 3번 출구,광진구,37.54483,127.104263
577,광진청소년수련관,광진구,37.546547,127.106133
578,성동세무서 부근,성동구,37.548286,127.062088
579,마장역 4번출구,성동구,37.565205,127.041847
582,경일중학교 앞,성동구,37.543179,127.04908
583,청계천 생태교실 앞,성동구,37.56797028,127.0468903
584,광진광장 교통섬,광진구,37.547829,127.072632
585,성수2가1동 공영주차장 인근,성동구,37.536808,127.055489
586,마장동 주민센터,성동구,37.565941,127.045395
587,유니베라 앞,성동구,37.545418,127.052643
588,뚝섬 유원지역,광진구,37.532688,127.067497
589,성수역3번출구,성동구,37.544159,127.056656
590,건국대학교 (입학정보관),광진구,37.53989,127.073364
591,건국대학교 (행정관),광진구,37.542778,127.075371
592,건국대학교 학생회관,광진구,37.541912,127.077637
593,자양중앙나들목,광진구,37.528587,127.077873
594,중랑물재생센터(서울새활용플라자),성동구,37.558365,127.056908
600,휘경2동 주민센터,동대문구,37.589912,127.06868
601,용신동주민센터,동대문구,37.575947,127.037361
602,장안동 사거리,동대문구,37.572174,127.071388
604,답십리초등학교 옆 공원,동대문구,37.569656,127.055962
605,신설동역8번출구,동대문구,37.5742,127.026497
606,휘경공고앞,동대문구,37.584625,127.07029
607,신이문역 2번출구,동대문구,37.602711,127.067863
608,전농삼성아파트,동대문구,37.58131,127.055344
609,제기2교,동대문구,37.587791,127.037361
610,동대문중 교차로,동대문구,37.573086,127.052162
612,시립동부병원 앞 사거리,동대문구,37.573666,127.030815
613,신설동역 10번출구 앞,동대문구,37.575272,127.023468
614,용두동 사거리,동대문구,37.577686,127.031013
615,용두동 래미안허브리츠아파트 앞,동대문구,37.576382,127.03511
616,서울시립대 앞,동대문구,37.582561,127.054367
617,청솔우성아파트 앞,동대문구,37.574203,127.057693
621,동대문중학교 옆,동대문구,37.574718,127.053391
622,전농사거리 교통섬,동대문구,37.577793,127.057831
623,서울시립대 정문 앞,동대문구,37.583698,127.053856
624,전농동 동아아파트 앞,동대문구,37.574188,127.045891
625,답십리초등학교 앞(현대시장 옆),동대문구,37.568192,127.057175
626,군자교 서측 녹지대,동대문구,37.561153,127.070969
627,장안동삼거리 교통섬,동대문구,37.578632,127.071907
628,휘봉고등학교 앞,동대문구,37.586815,127.067543
630,동대문구 보건소,동대문구,37.574852,127.040306
631,답십리역 1번출구,동대문구,37.568184,127.051277
633,청량리 기업은행 앞,동대문구,37.580406,127.044823
634,외국어대 정문 앞,동대문구,37.59602,127.05983
635,시조사 앞 (청량고정문 옆),동대문구,37.587517,127.052773
636,세종대왕기념관 교차로,동대문구,37.5909,127.042587
637,KAIST 경영대학 앞,동대문구,37.591614,127.045792
638,서울시립대 정보기술관,동대문구,37.583008,127.060974
639,서울시립대 후문,동대문구,37.585197,127.060951
640,KEB하나은행 청량리역지점,동대문구,37.582455,127.044495
641,용두역 4번출구,동대문구,37.573753,127.038536
642,신답역 사거리,동대문구,37.57035446,127.0484314
643,동대문구민체육센터 (육교아래),동대문구,37.566971,127.074417
646,장한평역 1번출구 (국민은행앞),동대문구,37.561867,127.064377
647,신이문역 1번출구,동대문구,37.602798,127.067268
648,장안동위더스빌옆,동대문구,37.5667,127.062424
650,중랑교사거리,동대문구,37.591534,127.067741
652,답십리 래미안엘파인아파트 입구,동대문구,37.57653,127.065941
654,전농동 텃골공원,동대문구,37.577621,127.052109
656,영휘원 교차로,동대문구,37.587238,127.043137
657,동대문롯데캐슬아파트 앞,동대문구,37.57576,127.04837
658,촬영소 사거리,동대문구,37.572948,127.066147
659,제기역1번출구,동대문구,37.57835,127.033386
660,동의보감타워,동대문구,37.577999,127.037628
661,경희대학교 청운관,동대문구,37.594601,127.051964
663,외대앞역 4번출구,동대문구,37.594891,127.063026
664,서울시립대 건설공학관,동대문구,37.58412933,127.0579376
665,이문동 쌍용아파트 정문,동대문구,37.599606,127.068642
666,이문대성유니드아파트 앞,동대문구,37.603622,127.070831
667,청량차도 육교 밑,동대문구,37.586594,127.046997
668,서울축산농협(장안지점),동대문구,37.568653,127.069183
669,청계신한신휴플러스앞 삼거리,동대문구,37.572048,127.044663
670,삼육서울병원 버스정류장,동대문구,37.589687,127.061409
671,대광빌딩,동대문구,37.577343,127.023377
672,대광고등학교,동대문구,37.57859,127.02385
673,안암골벽산아파트(후문),동대문구,37.58408,127.031036
674,고대앞사거리 교통섬,동대문구,37.586552,127.033142
676,FITI시험연구원 앞,동대문구,37.581432,127.035477
677,청량리역 4번 5번출구 사이,동대문구,37.580151,127.045799
678,장안힐스테이트(아) 앞,동대문구,37.576557,127.07431
679,전농SK아파트 앞,동대문구,37.577877,127.061684
680,꿈마루어린이도서관 앞,동대문구,37.592384,127.057411
681,서울특별시 동부교육지원청(육교),동대문구,37.579838,127.056374
700,KB국민은행 염창역 지점 앞,양천구,37.546848,126.872772
701,목동사거리 부근,양천구,37.532803,126.86393
702,목4동주민센터 옆,양천구,37.532543,126.868729
703,오목교역 7번출구 앞,양천구,37.524063,126.87558
704,남부법원검찰청 교차로,양천구,37.523254,126.864906
706,신정네거리역,양천구,37.521881,126.851753
708,서울출입국관리사무소 앞,양천구,37.51897,126.869965
709,신정3동 현장민원실 앞,양천구,37.511585,126.84156
710,금옥여고보도육교,양천구,37.50971222,126.8441696
711,신일해피트리아파트 앞,양천구,37.517059,126.848488
712,강월초교입구 사거리,양천구,37.516998,126.838318
713,양서중학교 옆,양천구,37.533047,126.829956
714,한국SGI 양천문화회관 앞,양천구,37.532547,126.830803
716,신정6동 주민센터 인근,양천구,37.517281,126.864334
719,홍익병원앞 교차로,양천구,37.530369,126.864258
720,서울강월초등학교 앞,양천구,37.516197,126.8349
722,LG전자베스트샵 신정점,양천구,37.521435,126.857384
