,bike_id,bus,order,id,name,경도,위도
839,"[328,329,454,3432]",N37,31,1001,종로2가사거리,126.98775,37.569765
887,"[329,472,3013,3432,4785]",N37,80,1004,종로2가.삼일교,126.987613,37.568579
513,"[171,173,394]",N26,96,1006,서대문역사거리,126.966893,37.566137
1816,"[171,173,394]",N75,136,1006,서대문역사거리,126.966893,37.566137
455,"[300,307,4715]",N26,38,1007,서울역사박물관.경희궁앞,126.97038,37.569135
883,"[300,307,4715]",N37,76,1007,서울역사박물관.경희궁앞,126.97038,37.569135
1719,"[300,307,4715]",N75,38,1007,서울역사박물관.경희궁앞,126.97038,37.569135
512,"[300,307,4715]",N26,95,1008,서울역사박물관.경희궁앞,126.970609,37.569412
1815,"[300,307,4715]",N75,135,1008,서울역사박물관.경희궁앞,126.970609,37.569412
456,"[303,306,308,309]",N26,39,1009,광화문,126.975251,37.570135
884,"[303,306,308,309]",N37,77,1009,광화문,126.975251,37.570135
511,"[306,309,310,458]",N26,94,1010,광화문,126.978085,37.570217
842,"[306,309,310,458]",N37,34,1010,광화문,126.978085,37.570217
457,"[316,368,385]",N26,40,1011,종로1가,126.980911,37.570118
885,"[316,368,385]",N37,78,1011,종로1가,126.980911,37.570118
510,"[316,368,385,3408]",N26,93,1012,종로1가,126.981391,37.570229
841,"[316,368,385,3408]",N37,33,1012,종로1가,126.981391,37.570229
255,"[454,3408]",N15,111,1013,종로2가,126.985543,37.570139
458,"[454,3408]",N26,41,1013,종로2가,126.985543,37.570139
886,"[454,3408]",N37,79,1013,종로2가,126.985543,37.570139
1299,"[454,3408]",N62,43,1013,종로2가,126.985543,37.570139
182,"[328,454,3432]",N15,37,1014,종로2가,126.986247,37.570257
509,"[328,454,3432]",N26,92,1014,종로2가,126.986247,37.570257
840,"[328,454,3432]",N37,32,1014,종로2가,126.986247,37.570257
1375,"[328,454,3432]",N62,120,1014,종로2가,126.986247,37.570257
256,"[328,334,335,3432]",N15,112,1015,종로3가.탑골공원,126.989565,37.570245
459,"[328,334,335,3432]",N26,42,1015,종로3가.탑골공원,126.989565,37.570245
1300,"[328,334,335,3432]",N62,44,1015,종로3가.탑골공원,126.989565,37.570245
181,"[328,334,335,3432]",N15,36,1016,종로3가.탑골공원,126.989988,37.570361
508,"[328,334,335,3432]",N26,91,1016,종로3가.탑골공원,126.989988,37.570361
1374,"[328,334,335,3432]",N62,119,1016,종로3가.탑골공원,126.989988,37.570361
257,"[397,3411,3412]",N15,113,1017,종로4가.종묘,126.994722,37.570507
460,"[397,3411,3412]",N26,43,1017,종로4가.종묘,126.994722,37.570507
1301,"[397,3411,3412]",N62,45,1017,종로4가.종묘,126.994722,37.570507
180,"[338,397,3411,3412]",N15,35,1018,종로4가.종묘,126.995284,37.570627
507,"[338,397,3411,3412]",N26,90,1018,종로4가.종묘,126.995284,37.570627
1373,"[338,397,3411,3412]",N62,118,1018,종로4가.종묘,126.995284,37.570627
258,"[338,339,397,453]",N15,114,1019,종로5가.광장시장,126.99885,37.570757
461,"[338,339,397,453]",N26,44,1019,종로5가.광장시장,126.99885,37.570757
1302,"[338,339,397,453]",N62,46,1019,종로5가.광장시장,126.99885,37.570757
179,"[338,339,453]",N15,34,1020,종로5가.광장시장,126.999335,37.570881
506,"[338,339,453]",N26,89,1020,종로5가.광장시장,126.999335,37.570881
1372,"[338,339,453]",N62,117,1020,종로5가.광장시장,126.999335,37.570881
259,"[452,3404,3414]",N15,115,1021,종로6가.동대문종합시장,127.003464,37.570962
462,"[452,3404,3414]",N26,45,1021,종로6가.동대문종합시장,127.003464,37.570962
1303,"[452,3404,3414]",N62,47,1021,종로6가.동대문종합시장,127.003464,37.570962
178,"[452,455,457]",N15,33,1022,종로6가.동대문종합시장,127.005714,37.571127
505,"[452,455,457]",N26,88,1022,종로6가.동대문종합시장,127.005714,37.571127
1371,"[452,455,457]",N62,116,1022,종로6가.동대문종합시장,127.005714,37.571127
111,[3401],N13,111,1023,동대문역.흥인지문,127.013451,37.572302
260,[3401],N15,116,1023,동대문역.흥인지문,127.013451,37.572302
463,[3401],N26,46,1023,동대문역.흥인지문,127.013451,37.572302
606,[3401],N30,59,1023,동대문역.흥인지문,127.013451,37.572302
965,[3401],N51,48,1023,동대문역.흥인지문,127.013451,37.572302
38,[3415],N13,38,1037,동대문(흥인지문),127.012046,37.571953
177,[3415],N15,32,1037,동대문(흥인지문),127.012046,37.571953
504,[3415],N26,87,1037,동대문(흥인지문),127.012046,37.571953
583,[3415],N30,35,1037,동대문(흥인지문),127.012046,37.571953
1025,[3415],N51,108,1037,동대문(흥인지문),127.012046,37.571953
112,[456],N13,112,1041,동묘앞,127.018451,37.573726
261,[456],N15,117,1041,동묘앞,127.018451,37.573726
464,[456],N26,47,1041,동묘앞,127.018451,37.573726
966,[456],N51,49,1041,동묘앞,127.018451,37.573726
1626,[456],N72,48,1041,동묘앞,127.018451,37.573726
37,[456],N13,37,1044,동묘앞,127.019672,37.574243
176,[456],N15,31,1044,동묘앞,127.019672,37.574243
503,[456],N26,86,1044,동묘앞,127.019672,37.574243
582,[456],N30,34,1044,동묘앞,127.019672,37.574243
1024,[456],N51,107,1044,동묘앞,127.019672,37.574243
1633,[456],N72,55,1044,동묘앞,127.019672,37.574243
958,[369],N51,41,1117,경복궁,126.978747,37.575577
957,"[305,306,304]",N51,40,1118,KT광화문지사,126.977332,37.572226
1720,"[306,309,310,458]",N75,39,1120,광화문,126.976384,37.569845
843,"[307,4715]",N37,35,1123,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023
1814,"[303,306,308,309,458]",N75,134,1125,광화문,126.975837,37.570365
1032,"[305,3406,304]",N51,115,1126,세종문화회관,126.976857,37.57359
1033,"[306,309,310,458]",N51,116,1129,광화문광화문빌딩,126.976689,37.569688
1031,[3407],N51,114,1130,덕성여중고,126.982017,37.575902
1030,"[326,3407]",N51,113,1131,안국역.종로경찰서.서울공예박물관,126.983996,37.57607
844,"[300,394]",N37,36,1169,서대문역사거리.적십자병원,126.967588,37.567108
1029,"[354,4705]",N51,112,1172,창덕궁.서울돈화문국악당,126.988539,37.577541
960,[4705],N51,43,1199,창덕궁.우리소리박물관,126.988635,37.577273
959,"[326,3407]",N51,42,1200,안국역.종로경찰서.인사동,126.984243,37.575785
316,"[393,457]",N16,28,1214,동대문,127.008413,37.571726
315,"[343,344]",N16,27,1215,충신동,127.006279,37.574022
964,"[343,344]",N51,47,1215,충신동,127.006279,37.574022
392,"[343,344]",N16,104,1217,충신동,127.006343,37.57446
1026,"[343,344]",N51,109,1217,충신동,127.006343,37.57446
962,"[355,356,3423]",N51,45,1218,현대그룹빌딩,127.000533,37.575873
394,"[342,355,356]",N16,106,1219,방송통신대.이화장,127.002437,37.578043
395,"[341,342]",N16,107,1220,혜화역.마로니에공원,127.002277,37.581119
312,"[341,342]",N16,24,1221,혜화역.서울대병원입구,127.00194,37.581064
313,"[342,355,356]",N16,25,1222,방송통신대.이화장,127.001994,37.57813
1028,"[355,356,3423]",N51,111,1223,이화동(이화장),127.000695,37.576119
314,"[343,355,356]",N16,26,1225,이화동(이화장),127.003271,37.575937
963,"[343,355,356]",N51,46,1225,이화동(이화장),127.003271,37.575937
311,"[340,388,3421]",N16,23,1228,혜화역.서울연극센터(장면총리가옥),127.001328,37.584023
396,"[340,388,3421]",N16,108,1229,혜화역.동성중고(장면총리가옥),127.001718,37.58457
175,"[363,613,671]",N15,30,1243,신설동로터리,127.02278,37.575929
1023,"[363,613,671]",N51,106,1243,신설동로터리,127.02278,37.575929
961,[359],N51,44,1256,원남동사거리,126.998215,37.575723
607,[456],N30,60,1262,숭인동,127.020437,37.574272
393,"[355,356]",N16,105,1277,이화동(이화장),127.002955,37.576257
1027,"[355,356]",N51,110,1277,이화동(이화장),127.002955,37.576257
39,"[344,455,457]",N13,39,1288,종로중부새마을금고,127.006591,37.572417
584,"[344,455,457]",N30,36,1288,종로중부새마을금고,127.006591,37.572417
888,"[322,331,332,4778]",N37,81,2001,남대문세무서.서울백병원,126.98753,37.564985
838,"[322,332,4778]",N37,30,2002,서울백병원.국가인권위.안중근활동터,126.987852,37.56435
187,"[379,442,4760]",N15,43,2004,서울역버스환승센터,126.972356,37.555446
1724,"[379,442,4760]",N75,44,2004,서울역버스환승센터,126.972356,37.555446
383,"[379,442,4760]",N16,95,2005,서울역버스환승센터,126.972762,37.555388
595,"[379,442,4760]",N30,48,2005,서울역버스환승센터,126.972762,37.555388
250,"[379,4760]",N15,106,2007,서울역버스환승센터.강우규의거터,126.972971,37.555614
1810,"[379,4760]",N75,130,2007,서울역버스환승센터.강우규의거터,126.972971,37.555614
186,"[445,485,444]",N15,42,2008,숭례문,126.973778,37.558639
594,"[445,485,444]",N30,47,2008,숭례문,126.973778,37.558639
1723,"[445,485,444]",N75,43,2008,숭례문,126.973778,37.558639
333,,N16,45,2101,만리동고개,126.962658,37.551787
332,[399],N16,44,2102,손기정체육공원입구,126.966234,37.554446
331,"[826,4794]",N16,43,2103,서울의료보건고등학교.서울역서부,126.967939,37.556552
382,"[826,4794]",N16,94,2105,서울역서부,126.969277,37.556998
330,[384],N16,42,2106,중림동교차로,126.969135,37.558384
954,"[180,3114,4752]",N51,37,2107,종근당.충정로역,126.964481,37.559513
1295,"[180,3114,4752]",N62,39,2107,종근당.충정로역,126.964481,37.559513
329,[445],N16,41,2116,염천교,126.97336,37.55986
251,"[485,444]",N15,107,2122,숭례문,126.974044,37.55842
325,"[485,444]",N16,37,2122,숭례문,126.974044,37.55842
596,"[485,444]",N30,49,2122,숭례문,126.974044,37.55842
1811,"[485,444]",N75,131,2122,숭례문,126.974044,37.55842
185,,N15,40,2127,북창동.남대문시장,126.97792,37.561175
593,,N30,45,2127,북창동.남대문시장,126.97792,37.561175
326,[370],N16,38,2128,시청앞,126.976574,37.562358
1812,[370],N75,132,2128,시청앞,126.976574,37.562358
328,[370],N16,40,2131,삼성본관앞,126.975908,37.562052
1722,[370],N75,41,2131,삼성본관앞,126.975908,37.562052
955,[370],N51,38,2133,서소문,126.974887,37.563207
1296,[370],N62,40,2133,서소문,126.974887,37.563207
1035,"[370,312]",N51,118,2134,서소문,126.97534,37.563675
1378,"[370,312]",N62,123,2134,서소문,126.97534,37.563675
956,"[309,310,458,4768,311]",N51,39,2137,서울신문사,126.977365,37.568363
254,"[318,320,433,4762]",N15,110,2139,우리은행종로지점,126.982929,37.567519
1298,"[318,320,433,4762]",N62,42,2139,우리은행종로지점,126.982929,37.567519
184,[4774],N15,39,2140,롯데백화점,126.982065,37.564492
591,[4774],N30,43,2140,롯데백화점,126.982065,37.564492
592,"[324,467]",N30,44,2141,해운센터.롯데영프라자,126.981548,37.562891
253,[467],N15,109,2142,롯데영프라자,126.982008,37.562885
598,[467],N30,51,2142,롯데영프라자,126.982008,37.562885
324,,N16,36,2145,남대문시장.회현역,126.977765,37.558268
384,"[469,470]",N16,96,2146,남대문시장.회현역,126.978465,37.558492
385,,N16,97,2149,명동입구,126.985241,37.560654
323,[471],N16,35,2150,퇴계로2가.명동역,126.984491,37.560893
322,[336],N16,34,2151,퇴계로3가.한옥마을.한국의집,126.991777,37.561251
386,[336],N16,98,2152,퇴계로3가.한옥마을.한국의집,126.992171,37.560971
387,[390],N16,99,2153,충무로역2번출구.대한극장앞,126.994918,37.561223
321,"[390,4792]",N16,33,2154,충무로역8번출구.대한극장앞,126.996492,37.562037
599,"[320,321,331,4775,4778]",N30,52,2156,을지로입구.로얄호텔,126.98539,37.565876
1377,"[433,466,4762,4774,4796]",N62,122,2157,을지로입구.시청입구,126.981171,37.566138
590,"[331,332,3013,4775,4778,4785]",N30,42,2158,을지로2가.기업은행본점.서울노동청,126.986523,37.566246
600,"[331,332,4778,4785]",N30,53,2159,을지로2가.파인에비뉴,126.988828,37.566009
589,"[398,4761,4784]",N30,41,2160,을지로3가,126.990376,37.566356
601,"[398,428,4761,4784]",N30,54,2161,을지로3가,126.991328,37.566121
588,"[389,473]",N30,40,2162,을지로4가,126.996218,37.566647
602,"[389,473]",N30,55,2163,을지로4가.베스트웨스턴국도,126.996847,37.566401
587,[473],N30,39,2165,을지로5가,126.999259,37.566818
603,,N30,56,2166,을지로5가.중부시장,127.001115,37.56662
604,"[347,474,4793]",N30,57,2169,을지로6가.국립중앙의료원,127.006378,37.566075
41,"[347,474,4793]",N13,41,2170,광희동,127.00721,37.565053
318,"[347,474,4793]",N16,30,2170,광희동,127.00721,37.565053
109,"[347,474,476,4793]",N13,109,2171,광희동,127.007958,37.564995
390,"[347,474,476,4793]",N16,102,2171,광희동,127.007958,37.564995
586,,N30,38,2172,을지로6가.국립중앙의료원,127.005843,37.566463
40,"[474,4765]",N13,40,2173,동대문역사문화공원,127.008356,37.567354
317,"[474,4765]",N16,29,2173,동대문역사문화공원,127.008356,37.567354
585,"[474,4765]",N30,37,2173,동대문역사문화공원,127.008356,37.567354
1304,"[474,4765]",N62,48,2173,동대문역사문화공원,127.008356,37.567354
110,"[346,474,4765]",N13,110,2174,동대문역사문화공원,127.009023,37.567604
391,"[346,474,4765]",N16,103,2174,동대문역사문화공원,127.009023,37.567604
605,"[346,474,4765]",N30,58,2174,동대문역사문화공원,127.009023,37.567604
1370,"[346,474,4765]",N62,115,2174,동대문역사문화공원,127.009023,37.567604
1369,,N62,114,2177,충무아트센터.스포츠센터.중부소방서,127.014046,37.565193
1306,[383],N62,50,2178,충무아트센터.스포츠센터.중부소방서,127.014741,37.565018
1634,"[481,378]",N72,56,2179,성동공업고등학교(무궁화회관),127.015756,37.568348
1625,"[481,378]",N72,47,2180,성동공업고등학교앞,127.016129,37.568695
1368,,N62,113,2181,신당역.중앙시장앞,127.018743,37.565728
1307,,N62,51,2182,신당역.중앙시장앞,127.01948,37.565492
1367,[3514],N62,112,2183,성동고등학교,127.022057,37.565564
1308,[3514],N62,52,2184,성동고등학교,127.022548,37.565181
1635,,N72,57,2187,신당동떡볶이타운.중구여성플라자,127.015002,37.562628
1624,,N72,46,2188,신당동떡볶이타운.중구여성플라자,127.015191,37.56231
1623,[374],N72,45,2189,신당동.청구역,127.013216,37.558948
1636,[374],N72,58,2190,신당동.청구역,127.013032,37.559257
1637,"[372,382,480]",N72,59,2191,약수역2번출구.가온도서관,127.011147,37.555981
1622,"[372,382,480]",N72,44,2192,약수역3번출구.약수하이츠,127.01138,37.55575
45,"[372,382,480,4777]",N13,45,2195,약수역8번출구.신당사회복지관,127.009957,37.553865
1638,"[372,382,480,4777]",N72,60,2195,약수역8번출구.신당사회복지관,127.009957,37.553865
105,[4777],N13,105,2196,약수역7번출구.약수동주민센터,127.009298,37.552851
1621,[4777],N72,43,2196,약수역7번출구.약수동주민센터,127.009298,37.552851
104,[429],N13,104,2197,송도병원앞,127.007719,37.550268
1620,[429],N72,42,2197,송도병원앞,127.007719,37.550268
46,[429],N13,46,2198,송도병원앞,127.007398,37.550227
1639,[429],N72,61,2198,송도병원앞,127.007398,37.550227
106,[382],N13,106,2199,약수역1번출구,127.009687,37.556408
107,"[381,479]",N13,107,2201,장충체육관앞,127.007784,37.558481
43,[381],N13,43,2202,장충체육관앞,127.007828,37.558002
108,"[371,430,479,4779]",N13,108,2203,장충동.동국대입구,127.00591,37.560621
42,"[371,430,479,4779]",N13,42,2204,장충동.동국대입구,127.005629,37.560666
389,[380],N16,101,2205,퇴계로6가,127.003901,37.563401
319,[380],N16,31,2206,퇴계로6가,127.00334,37.563574
388,[4792],N16,100,2207,퇴계로5가,126.999966,37.56238
320,[4792],N16,32,2208,퇴계로5가,126.999725,37.56278
252,"[324,470]",N15,108,2219,남대문시장앞.이회영활동터,126.97858,37.560939
597,"[324,470]",N30,50,2219,남대문시장앞.이회영활동터,126.97858,37.560939
44,[382],N13,44,2223,약수역10번출구,127.009322,37.556256
1305,"[347,474,476]",N62,49,2235,동대문역사문화공원,127.009109,37.565411
47,[483],N13,47,2236,버티고개,127.006024,37.547804
1640,[483],N72,62,2236,버티고개,127.006024,37.547804
103,[483],N13,103,2237,버티고개,127.005818,37.547498
1619,[483],N72,41,2237,버티고개,127.005818,37.547498
183,"[318,320,433,4762,4774]",N15,38,2246,을지로입구역.광교,126.982474,37.567558
1376,"[318,320,433,4762,4774]",N62,121,2246,을지로입구역.광교,126.982474,37.567558
1309,[3514],N62,53,2252,신당파인힐하나유보라,127.024742,37.564939
882,"[300,394]",N37,75,2281,서대문역사거리.농협중앙회,126.967886,37.566922
327,"[4768,312,311]",N16,39,2286,시청앞.덕수궁,126.976836,37.566212
1034,"[4768,312,311]",N51,117,2286,시청앞.덕수궁,126.976836,37.566212
1721,"[4768,312,311]",N75,40,2286,시청앞.덕수궁,126.976836,37.566212
1813,"[310,4768,4796,311]",N75,133,2507,프레스센터,126.977432,37.567357
1297,"[466,468,4796,312,311]",N62,41,2641,시청광장,126.978763,37.565207
244,"[829,4619,4629]",N15,100,3001,한강대교북단.LG유플러스,126.963192,37.52409
193,"[4619,4629]",N15,49,3002,한강대교북단.LG유플러스,126.963185,37.524306
245,"[853,4633]",N15,101,3003,신용산역,126.966207,37.527293
192,"[853,4633]",N15,48,3004,신용산역,126.966619,37.52792
246,,N15,102,3005,KT용산지사,126.970235,37.531497
191,[817],N15,47,3006,KT용산지사,126.970564,37.53205
247,"[848,849,4620]",N15,103,3007,삼각지역,126.974012,37.53527
190,"[848,849,4620]",N15,46,3008,삼각지역,126.974161,37.535985
248,"[828,835,838]",N15,104,3009,숙대입구역,126.972538,37.543296
1808,"[828,835,838]",N75,128,3009,숙대입구역,126.972538,37.543296
189,"[828,838]",N15,45,3010,숙대입구역,126.972232,37.543756
1726,"[828,838]",N75,46,3010,숙대입구역,126.972232,37.543756
249,[807],N15,105,3011,갈월동,126.972237,37.550976
1809,[807],N75,129,3011,갈월동,126.972237,37.550976
188,[820],N15,44,3012,갈월동,126.971708,37.549534
1725,[820],N75,45,3012,갈월동,126.971708,37.549534
1804,[4615],N75,124,3153,용산구청.크라운호텔,126.991204,37.530284
1729,[4615],N75,49,3154,용산구청.크라운호텔,126.991106,37.529612
1803,[4622],N75,123,3155,한강중학교,126.992252,37.525475
1730,[4622],N75,50,3156,한강중학교앞,126.992429,37.524503
48,,N13,48,3158,장충단로입구,127.002202,37.545795
1641,,N72,63,3158,장충단로입구,127.002202,37.545795
102,"[802,4611]",N13,102,3160,서울중부기술교육원.블루스퀘어,127.00354,37.541578
49,"[802,4611]",N13,49,3161,서울시중부기술교육원.블루스퀘어,127.003178,37.541175
101,"[864,4610]",N13,101,3162,순천향대학병원,127.00573,37.536442
837,"[864,4610]",N37,29,3162,순천향대학병원,127.00573,37.536442
50,"[864,4610]",N13,50,3165,순천향대학병원.한남오거리,127.005729,37.535491
889,"[864,4610]",N37,82,3165,순천향대학병원.한남오거리,127.005729,37.535491
100,,N13,100,3166,한남5거리,127.008338,37.532866
836,,N37,28,3166,한남5거리,127.008338,37.532866
1651,[851],N72,73,3177,용마루고개(서울자동차고등학교),126.958465,37.540637
1608,[851],N72,30,3178,용마루고개.효창파크푸르지오아파트,126.958552,37.5403
1650,"[834,4627]",N72,72,3179,효창공원앞역.이봉창역사울림관,126.962035,37.539208
1609,"[834,4627]",N72,31,3180,효창공원앞역.이봉창역사울림관,126.962498,37.538807
1649,"[4627,868]",N72,71,3181,용산꿈나무종합타운.보건분소,126.965,37.538427
1610,"[4627,868]",N72,32,3182,용산꿈나무종합타운.보건분소,126.964648,37.538295
1611,"[850,868]",N72,33,3183,원효로제1동주민센터,126.967178,37.537597
1648,"[812,847,848]",N72,70,3184,전쟁기념관,126.976858,37.534759
1806,"[812,847,848]",N75,126,3184,전쟁기념관,126.976858,37.534759
1612,"[812,847]",N72,34,3185,전쟁기념관,126.977336,37.534433
1727,"[812,847]",N75,47,3185,전쟁기념관,126.977336,37.534433
1647,"[811,858]",N72,69,3186,녹사평역,126.985333,37.535054
1805,"[811,858]",N75,125,3186,녹사평역,126.985333,37.535054
1613,"[811,858]",N72,35,3187,녹사평역,126.985305,37.534758
1728,"[811,858]",N75,48,3187,녹사평역,126.985305,37.534758
1646,"[831,843]",N72,68,3188,용산구청.이태원시장,126.9906,37.534363
1614,"[831,843]",N72,36,3189,용산구청.이태원시장,126.989906,37.534063
1645,,N72,67,3190,이태원역1번출구.해밀턴호텔,126.992996,37.534518
1615,,N72,37,3191,이태원역4번출구.해밀턴호텔,126.993154,37.534277
1644,"[857,4623]",N72,66,3192,이태원119안전센터,126.996637,37.53475
1616,"[857,4623]",N72,38,3193,이태원119안전센터,126.997195,37.534541
1643,"[4612,4613]",N72,65,3194,한남동새마을금고,127.000321,37.536844
1617,"[4612,4613]",N72,39,3195,한남동주민센터,127.000604,37.536707
1642,[802],N72,64,3196,한강진역.블루스퀘어,127.00167,37.540726
1618,"[802,4611]",N72,40,3197,한강진역.블루스퀘어,127.002107,37.540875
380,,N16,92,3227,만리동고개,126.962971,37.551716
381,[399],N16,93,3228,손기정체육공원,126.966423,37.554215
1807,"[848,849,4620]",N75,127,3328,삼각지역11번출구,126.974548,37.536204
194,"[869,870,4605]",N15,50,3340,노들섬,126.958593,37.517671
243,"[869,870,4605]",N15,99,3341,노들섬,126.959038,37.517364
613,,N30,66,4001,답십리역사거리,127.054396,37.56545
614,,N30,67,4002,청년회의소.서울새활용플라자,127.060488,37.561991
615,[646],N30,68,4003,장한평역,127.066101,37.561145
1310,"[520,3513,3547]",N62,54,4101,상왕십리역,127.029241,37.564246
1365,"[520,3513,3547]",N62,110,4102,상왕십리역,127.028681,37.564694
1366,[3514],N62,111,4103,왕십리센트라스아파트,127.025039,37.565159
678,"[519,530,4122]",N32,35,4106,청계벽산아파트.텐즈힐아파트,127.030417,37.568725
686,"[519,530,3555]",N32,43,4107,청계벽산아파트.텐즈힐아파트,127.030041,37.568168
688,[521],N32,45,4109,왕십리2동주민센터,127.033263,37.56245
1311,[521],N62,55,4109,왕십리2동주민센터,127.033263,37.56245
676,,N32,33,4110,코스모타워.서울신용보증재단성동지점,127.032903,37.562982
1364,,N62,109,4110,코스모타워.서울신용보증재단성동지점,127.032903,37.562982
677,"[520,3513,3547]",N32,34,4113,상왕십리역,127.030245,37.564872
687,"[519,520,3513,3547,3555]",N32,44,4114,상왕십리역.센트라스아파트,127.02997,37.565576
691,[3545],N32,48,4129,한양대정문,127.043129,37.556388
1314,[3545],N62,58,4129,한양대정문,127.043129,37.556388
673,[3545],N32,30,4130,한양대정문앞,127.04332,37.556773
1361,[3545],N62,106,4130,한양대정문앞,127.04332,37.556773
689,[559],N32,46,4133,왕십리역,127.036192,37.559947
1312,[559],N62,56,4133,왕십리역,127.036192,37.559947
675,"[521,559]",N32,32,4134,왕십리역,127.036267,37.560337
1363,"[521,559]",N62,108,4134,왕십리역,127.036267,37.560337
690,"[525,3557,3561]",N32,47,4136,행당1동주민센터.성동소방서,127.038627,37.558152
1313,"[525,3557,3561]",N62,57,4136,행당1동주민센터.성동소방서,127.038627,37.558152
674,[3561],N32,31,4137,서울숲삼부아파트,127.037949,37.558723
1362,[3561],N62,107,4137,서울숲삼부아파트,127.037949,37.558723
672,"[512,3538,4370]",N32,29,4185,성동교남단,127.044485,37.549832
1360,"[512,3538,4370]",N62,105,4185,성동교남단,127.044485,37.549832
692,"[3538,4370]",N32,49,4186,성동교남단,127.043963,37.550508
1315,"[3538,4370]",N62,59,4186,성동교남단,127.043963,37.550508
1204,[3506],N61,132,4189,영동대교북단,127.060642,37.536769
1203,,N61,131,4190,경수중학교,127.062197,37.539421
1202,[514],N61,130,4209,서울효사랑병원,127.063435,37.541498
693,"[512,3548]",N32,50,4236,뚝섬역8번출구,127.046113,37.547438
1316,"[512,3548]",N62,60,4236,뚝섬역8번출구,127.046113,37.547438
671,"[512,3548]",N32,28,4237,뚝섬역2번출구,127.046846,37.547575
1359,"[512,3548]",N62,104,4237,뚝섬역2번출구,127.046846,37.547575
694,"[513,3548,4353]",N32,51,4238,뚝섬역5번출구,127.049012,37.546472
1317,"[513,3548,4353]",N62,61,4238,뚝섬역5번출구,127.049012,37.546472
670,"[513,3548,4353]",N32,27,4239,뚝섬역4번출구,127.049365,37.546716
1358,"[513,3548,4353]",N62,103,4239,뚝섬역4번출구,127.049365,37.546716
669,[587],N32,26,4240,성수역1번출구,127.053632,37.545431
1357,[587],N62,102,4240,성수역1번출구,127.053632,37.545431
695,"[567,589]",N32,52,4253,성수역4번출구,127.055005,37.54462
1318,"[567,589]",N62,62,4253,성수역4번출구,127.055005,37.54462
696,[514],N32,53,4256,성수사거리,127.062395,37.542379
1319,[514],N62,63,4256,성수사거리,127.062395,37.542379
668,[514],N32,25,4257,성수사거리,127.062548,37.542781
1356,[514],N62,101,4257,성수사거리,127.062548,37.542781
574,"[539,3586]",N30,26,5001,군자교입구,127.075646,37.558741
616,"[539,562]",N30,69,5002,군자교입구,127.0749,37.558794
573,,N30,25,5003,군자역.용마초등학교,127.082473,37.556099
617,,N30,70,5004,군자역.용마초등학교,127.081566,37.556223
572,[3578],N30,24,5005,중곡동입구삼거리,127.086551,37.554497
571,"[549,574]",N30,23,5006,어린이대공원후문아차산역,127.090149,37.551208
619,"[549,574]",N30,72,5007,어린이대공원후문아차산역,127.089245,37.552423
618,[3578],N30,71,5008,중곡동입구삼거리,127.084866,37.554827
570,"[3537,3880]",N30,22,5009,새밭교회,127.093499,37.548918
620,"[3537,3880]",N30,73,5010,새밭교회,127.092614,37.548958
569,[576],N30,21,5011,광나루역,127.103282,37.545508
621,[576],N30,74,5012,광나루역,127.103268,37.545177
1133,,N61,61,5101,군자교,127.075203,37.561533
1194,,N61,122,5102,군자교,127.075229,37.562386
1348,,N62,93,5112,중곡2동주민센터앞,127.080855,37.559884
1325,,N62,70,5113,중곡2동주민센터앞,127.081155,37.55984
1326,[3517],N62,71,5114,중곡동성당앞,127.082847,37.56309
1327,[3517],N62,72,5115,종합의료복합단지,127.08336,37.563888
1135,[553],N61,63,5120,면곡시장,127.079729,37.569746
1192,[553],N61,120,5121,면곡시장,127.079583,37.570277
1134,[3879],N61,62,5122,중곡아파트,127.0779,37.566401
1193,[3879],N61,121,5123,중곡아파트,127.077177,37.565796
1329,[3510],N62,74,5132,용곡삼거리,127.08559,37.567933
1328,"[572,3502]",N62,73,5133,중곡역.국립정신건강센터,127.084545,37.566046
1131,[3573],N61,59,5140,어린이대공원앞,127.077031,37.552046
1323,[3573],N62,68,5140,어린이대공원앞,127.077031,37.552046
1132,"[540,3518]",N61,60,5141,능동사거리.군자역,127.078635,37.555177
1324,"[540,3518]",N62,69,5141,능동사거리.군자역,127.078635,37.555177
664,"[505,3575]",N32,21,5176,자양사거리,127.082604,37.536889
700,"[505,3575]",N32,57,5177,자양사거리,127.082104,37.53675
665,[3504],N32,22,5178,자양초등학교앞,127.078659,37.537844
699,,N32,56,5179,자양초등학교앞,127.078796,37.537479
666,"[590,3504]",N32,23,5180,건국대학교앞,127.075068,37.538747
701,"[546,3873]",N32,58,5188,자양동잠실대교북단,127.084806,37.532955
663,[3873],N32,20,5192,동서울우편집중국앞,127.084408,37.535282
662,[546],N32,19,5194,자양동잠실대교북단,127.085851,37.53212
698,[3504],N32,55,5205,건국대학교앞,127.074875,37.538446
1127,,N61,54,5216,노룬산시장,127.062691,37.539503
697,[3534],N32,54,5217,건대입구역6번출구,127.067279,37.540827
1128,[3534],N61,55,5217,건대입구역6번출구,127.067279,37.540827
1320,[3534],N62,64,5217,건대입구역6번출구,127.067279,37.540827
1126,[3506],N61,53,5220,영동대교북단,127.061162,37.536568
1198,"[500,584,3581,3853,3860]",N61,126,5227,어린이대공원역.화양천주교회,127.073628,37.546622
1352,"[500,584,3581,3853,3860]",N62,97,5227,어린이대공원역.화양천주교회,127.073628,37.546622
1199,,N61,127,5228,서울화양초등학교,127.072222,37.543765
